sample_id,ai_chrom_index,uid,n_ai_peaks,n_ignored_weak,n_review_required,channel_alert_level,random_order
test3_18,550.0,difenoconazole-2,1,0,0,GREEN,1755
test3_16,402.0,cyazofamid-2,4,0,4,RED,1756
test3_46,574.0,indoxacarb-2,1,0,0,GREEN,1757
test3_47,319.0,fluxapyroxad-1,1,0,0,GREEN,1758
test3_46,266.0,propanil-2,1,0,0,GREEN,1759
test3_45,72.0,Chloridazon-2,1,0,0,GREEN,1760
test3_15,72.0,Chloridazon-2,1,0,0,GREEN,1761
test3_27,672.0,fenpropathrin-2,1,0,0,GREEN,1762
test3_13,448.0,silthiofam-2,1,0,0,GREEN,1763
test3_21,489.0,anilofos-1,1,0,0,GREEN,1764
test3_42,94.0,thiabendazole-2,1,0,0,GREEN,1765
test3_42,578.0,pretilachlor-2,1,0,0,GREEN,1766
test3_43,187.0,disulfoton sulfone-1,1,0,0,GREEN,1767
test3_9,232.0,clethodim sulfone-2,2,0,1,RED,1768
test3_21,162.0,fenamiphos sulfone-2,1,0,0,GREEN,1769
test3_23,497.0,diazinon-1,1,0,0,GREEN,1770
test3_42,410.0,cyproconazole-2,2,0,2,RED,1771
test3_41,598.0,oxaziclomefone-2,1,0,0,GREEN,1772
test3_24,443.0,kresoxim-methyl-1,1,0,0,GREEN,1773
test3_14,243.0,flumorph-1,1,0,0,GREEN,1774
test3_32,185.0,isoprocarb-1,1,0,0,GREEN,1775
test3_34,630.0,Picolinafen-2,1,0,0,GREEN,1776
test3_17,18.0,oxamyl-2,1,0,1,YELLOW,1777
test3_18,268.0,albendazole-2,1,0,0,GREEN,1778
test3_36,346.0,sedaxane-2,2,0,1,RED,1779
test3_28,593.0,quizalofop-ethyl-1,1,0,0,GREEN,1780
test3_43,439.0,quinalphos-1,1,0,0,GREEN,1781
test3_45,183.0,phorate sulfoxide-1,1,0,0,GREEN,1782
test3_10,132.0,spirotetramat-mono-hydroxy-2,1,0,0,GREEN,1783
test3_12,324.0,flutolanil-2,1,0,0,GREEN,1784
test3_40,621.0,furathiocarb-1,1,0,0,GREEN,1785
test3_30,398.0,propisochlor-2,1,0,0,GREEN,1786
test3_13,76.0,thiacloprid-2,1,0,1,YELLOW,1787
test3_37,93.0,thiabendazole-1,1,0,0,GREEN,1788
test3_21,608.0,sethoxydim-2,3,1,2,RED,1789
test3_27,242.0,metazosulfuron-2,1,0,0,GREEN,1790
test3_17,339.0,ethoxysulfuron-1,1,0,0,GREEN,1791
test3_23,318.0,dimethomorph-2,2,0,1,RED,1792
test3_19,50.0,vamidothion-2,1,0,0,GREEN,1793
test3_42,504.0,flubendiamide-2,2,0,1,RED,1794
test3_43,641.0,spinetoram L-1,1,0,0,GREEN,1795
test3_45,132.0,spirotetramat-mono-hydroxy-2,1,0,0,GREEN,1796
test3_7,107.0,cinosulfuron-1,1,0,0,GREEN,1797
test3_8,90.0,fensulfothion oxon sulfone-2,2,0,1,RED,1798
test3_21,244.0,flumorph-2,1,0,0,GREEN,1799
test3_27,540.0,cyflufenamid-2,1,0,0,GREEN,1800
test3_47,64.0,metamitron-2,1,0,0,GREEN,1801
test3_32,445.0,penconazole-1,1,0,0,GREEN,1802
test3_39,657.0,pyribenzoxim-1,1,0,0,GREEN,1803
test3_38,656.0,emamectin B1a-2,1,0,0,GREEN,1804
test3_16,289.0,fenamidone-1,1,0,0,GREEN,1805
test3_42,169.0,cyantraniliprole-1,1,0,0,GREEN,1806
test3_8,341.0,procymidone-1,1,0,1,YELLOW,1807
test3_10,220.0,isoxaflutole-2,2,0,1,RED,1808
test3_47,334.0,myclobutanil-2,1,0,0,GREEN,1809
test3_32,473.0,sulfotep-1,1,0,0,GREEN,1810
test3_14,408.0,chromafenozide-2,2,0,1,RED,1811
test3_30,39.0,imidacloprid-1,1,0,0,GREEN,1812
test3_3,336.0,mandipropamid-2,2,1,0,GREEN,1813
test3_9,429.0,flusilazole-1,1,0,0,GREEN,1814
test3_43,453.0,fenthion-1,1,0,0,GREEN,1815
test3_32,179.0,disulfoton sulfoxide-1,1,0,0,GREEN,1816
test3_33,689.0,bioresmethrin-1,1,0,0,GREEN,1817
test3_35,566.0,triflumizole-2,1,0,0,GREEN,1818
test3_8,468.0,Penflufen-2,1,0,0,GREEN,1819
test3_33,122.0,phenamacril-2,1,0,0,GREEN,1820
test3_35,564.0,ipconazole-2,2,0,1,RED,1821
test3_9,193.0,flutriafol-1,1,0,1,YELLOW,1822
test3_10,131.0,spirotetramat-mono-hydroxy-1,1,0,1,YELLOW,1823
test3_48,490.0,anilofos-2,1,0,0,GREEN,1824
test3_42,97.0,phosmet oxon-1,1,0,0,GREEN,1825
test3_44,162.0,fenamiphos sulfone-2,1,0,0,GREEN,1826
test3_40,144.0,chlorsulfuron-2,1,0,0,GREEN,1827
test3_29,80.0,mevinphos-2,1,0,0,GREEN,1828
test3_15,347.0,triadimenol-1,1,0,0,GREEN,1829
test3_36,30.0,monocrotophos-2,2,0,1,RED,1830
test3_33,498.0,diazinon-2,1,0,0,GREEN,1831
test3_28,555.0,spinosad A-1,1,0,0,GREEN,1832
test3_40,568.0,amisulbrom-2,1,0,0,GREEN,1833
test3_56,293.0,Dimethenamid-P-1,1,0,0,GREEN,1834
test3_25,411.0,uniconazole-1,2,0,1,RED,1835
test3_10,387.0,napropamide-1,1,0,0,GREEN,1836
test3_15,628.0,pyriproxyfen-2,1,0,0,GREEN,1837
test3_3,343.0,triadimefon-1,1,0,1,YELLOW,1838
test3_30,30.0,monocrotophos-2,1,0,0,GREEN,1839
test3_44,263.0,linuron-1,1,0,0,GREEN,1840
test3_7,560.0,prosulfocarb-2,2,1,0,GREEN,1841
test3_48,334.0,myclobutanil-2,1,0,0,GREEN,1842
test3_52,36.0,spirotetramat-enol-2,1,0,0,GREEN,1843
test3_47,311.0,chlorpropham-1,1,0,0,GREEN,1844
test3_40,17.0,oxamyl-1,4,1,2,RED,1845
test3_24,150.0,amidosulfuron-2,1,0,0,GREEN,1846
test3_24,375.0,iprovalicarb-1,1,0,0,GREEN,1847
test3_38,227.0,fenpropidin-1,1,0,1,YELLOW,1848
test3_6,604.0,oxyfluorfen-2,1,0,0,GREEN,1849
test3_17,302.0,halosulfuron-methyl-2,1,0,0,GREEN,1850
test3_12,519.0,phosalone-1,1,0,0,GREEN,1851
test3_11,253.0,chlorantraniliprole-1,1,0,0,GREEN,1852
test3_7,475.0,isofenphos-methyl-1,1,0,0,GREEN,1853
test3_12,271.0,pyriftalid-1,1,0,0,GREEN,1854
test3_40,418.0,fenothiocarb-2,1,0,0,GREEN,1855
test3_39,383.0,flufenacet-1,1,0,0,GREEN,1856
test3_46,118.0,triasulfuron-2,1,0,0,GREEN,1857
test3_24,166.0,fenthion sulfone-2,1,0,0,GREEN,1858
test3_56,192.0,phorate sulfone-2,1,0,0,GREEN,1859
test3_36,417.0,fenothiocarb-1,1,0,0,GREEN,1860
test3_17,5.0,methomyl-1,3,1,1,RED,1861
test3_32,488.0,prochloraz metabolite BTS44595-2,1,0,0,GREEN,1862
test3_45,12.0,aldicarb sulfoxide-2,2,0,1,RED,1863
test3_5,65.0,sulfoxaflor-1,2,0,1,RED,1864
test3_24,381.0,alachlor-1,1,0,0,GREEN,1865
test3_17,232.0,clethodim sulfone-2,1,0,0,GREEN,1866
test3_40,164.0,fenthion sulfoxide-2,1,0,0,GREEN,1867
test3_54,539.0,cyflufenamid-1,1,0,0,GREEN,1868
test3_49,610.0,cyflumetofen-2,1,0,0,GREEN,1869
test3_15,267.0,albendazole-1,1,0,0,GREEN,1870
test3_4,585.0,pyrethrins II-1,2,1,0,GREEN,1871
test3_38,294.0,Dimethenamid-P-2,1,0,0,GREEN,1872
test3_37,406.0,epoxiconazole-2,1,0,0,GREEN,1873
test3_17,39.0,imidacloprid-1,1,0,0,GREEN,1874
test3_15,257.0,pyrimethanil-1,1,0,0,GREEN,1875
test3_30,419.0,cyprodinil-1,1,0,0,GREEN,1876
test3_53,41.0,clothianidin-1,1,0,0,GREEN,1877
test3_3,268.0,albendazole-2,1,0,0,GREEN,1878
test3_27,139.0,hexazinone-1,1,0,0,GREEN,1879
test3_27,426.0,Fenoxycarb-2,1,0,0,GREEN,1880
test3_55,118.0,triasulfuron-2,1,0,0,GREEN,1881
test3_3,650.0,hexythiazox-2,2,0,2,RED,1882
test3_41,664.0,flumetralin-2,1,0,0,GREEN,1883
test3_35,215.0,tribenuron-methyl-1,1,0,0,GREEN,1884
test3_25,603.0,oxyfluorfen-1,2,1,0,GREEN,1885
test3_14,576.0,butachlor-2,3,1,1,RED,1886
test3_41,455.0,etrimfos-1,1,0,0,GREEN,1887
test3_21,521.0,prochloraz-1,1,0,0,GREEN,1888
test3_21,10.0,oxamyl oxime-2,1,0,1,YELLOW,1889
test3_9,262.0,promecarb-2,3,0,2,RED,1890
test3_40,644.0,ethion-2,1,0,0,GREEN,1891
test3_11,234.0,fensulfothion sulfone-2,1,0,0,GREEN,1892
test3_54,421.0,fenoxanil-1,1,0,0,GREEN,1893
test3_24,379.0,acetochlor-1,1,0,0,GREEN,1894
test3_51,185.0,isoprocarb-1,1,0,0,GREEN,1895
test3_33,585.0,pyrethrins II-1,1,0,0,GREEN,1896
test3_50,291.0,fenpropimorph-1,1,0,0,GREEN,1897
test3_15,683.0,spirodiclofen-1,3,0,2,RED,1898
test3_27,372.0,fluopyram-2,1,0,0,GREEN,1899
test3_20,529.0,pyraclostrobin-1,1,0,0,GREEN,1900
test3_23,67.0,demeton-S-sulfoxide-1,1,0,1,YELLOW,1901
test3_42,490.0,anilofos-2,1,0,0,GREEN,1902
test3_25,140.0,hexazinone-2,1,0,0,GREEN,1903
test3_8,679.0,chlorfluazuron-1,1,0,0,GREEN,1904
test3_43,115.0,dichlorvos-1,1,0,0,GREEN,1905
test3_27,309.0,azoxystrobin-1,1,0,0,GREEN,1906
test3_40,415.0,fenbuconazole-1,1,0,0,GREEN,1907
test3_30,635.0,chlorpyrifos-1,1,0,0,GREEN,1908
test3_50,617.0,fluazifop-1,1,0,0,GREEN,1909
test3_38,634.0,lactofen-2,1,0,0,GREEN,1910
test3_50,393.0,iprodione-1,1,0,0,GREEN,1911
test3_38,590.0,spinosad D-2,1,0,0,GREEN,1912
test3_13,418.0,fenothiocarb-2,1,0,0,GREEN,1913
test3_31,452.0,phenthoate-2,2,0,1,RED,1914
test3_51,664.0,flumetralin-2,1,0,0,GREEN,1915
test3_4,271.0,pyriftalid-1,1,0,0,GREEN,1916
test3_53,473.0,sulfotep-1,1,0,0,GREEN,1917
test3_22,209.0,propachlor-1,1,0,0,GREEN,1918
test3_16,340.0,ethoxysulfuron-2,1,0,0,GREEN,1919
test3_34,565.0,triflumizole-1,1,0,0,GREEN,1920
test3_20,668.0,flufenoxuron-2,1,0,0,GREEN,1921
test3_3,178.0,simetryn-2,1,0,0,GREEN,1922
test3_7,649.0,hexythiazox-1,1,0,0,GREEN,1923
test3_32,92.0,tricyclazole-2,1,0,0,GREEN,1924
test3_30,64.0,metamitron-2,1,0,0,GREEN,1925
test3_25,390.0,ethoprophos-2,1,0,0,GREEN,1926
test3_15,368.0,methoxyfenozide-2,2,0,2,RED,1927
test3_26,37.0,spirotetramat-enol-glucoside-1,5,0,4,RED,1928
test3_48,196.0,atrazine-2,1,0,0,GREEN,1929
test3_39,656.0,emamectin B1a-2,1,0,0,GREEN,1930
test3_39,616.0,metamifop-2,1,0,0,GREEN,1931
test3_47,541.0,pyraoxystrobin-1,1,0,0,GREEN,1932
test3_15,284.0,terbufos sulfoxide-2,2,0,2,RED,1933
test3_50,26.0,thiamethoxam-2,1,0,0,GREEN,1934
test3_56,269.0,benazolin-ethyl-1,1,0,0,GREEN,1935
test3_4,3.0,propamocarb-1,1,0,0,GREEN,1936
test3_31,116.0,dichlorvos-2,1,0,0,GREEN,1937
test3_51,208.0,metazachlor-2,1,0,0,GREEN,1938
test3_43,166.0,fenthion sulfone-2,1,0,0,GREEN,1939
test3_39,635.0,chlorpyrifos-1,1,0,0,GREEN,1940
test3_42,682.0,fenpyroximate-2,1,0,0,GREEN,1941
test3_50,537.0,pencycuron-1,1,0,0,GREEN,1942
test3_42,75.0,thiacloprid-1,1,0,0,GREEN,1943
test3_25,300.0,ethiprole-2,1,0,0,GREEN,1944
test3_48,209.0,propachlor-1,1,0,0,GREEN,1945
test3_18,569.0,trifloxystrobin-1,1,0,0,GREEN,1946
test3_42,342.0,procymidone-2,1,0,0,GREEN,1947
test3_32,522.0,prochloraz-2,1,0,0,GREEN,1948
test3_38,588.0,fenaminstrobin-2,1,0,0,GREEN,1949
test3_10,563.0,ipconazole-1,2,0,1,RED,1950
test3_21,187.0,disulfoton sulfone-1,1,0,0,GREEN,1951
test3_52,137.0,simazine-1,1,0,0,GREEN,1952
test3_8,588.0,fenaminstrobin-2,1,0,0,GREEN,1953
test3_49,483.0,pyrametostrobin-1,1,0,0,GREEN,1954
test3_40,269.0,benazolin-ethyl-1,1,0,0,GREEN,1955
test3_11,53.0,diethyl aminoethyl hexanoate-1,1,0,0,GREEN,1956
test3_37,169.0,cyantraniliprole-1,1,0,0,GREEN,1957
test3_27,187.0,disulfoton sulfone-1,1,0,0,GREEN,1958
test3_46,582.0,fluoroglycofen-ethyl-2,1,0,0,GREEN,1959
test3_4,693.0,methoprene-1,1,0,0,GREEN,1960
test3_35,306.0,boscalid-2,1,0,0,GREEN,1961
test3_41,382.0,alachlor-2,1,0,0,GREEN,1962
test3_26,19.0,oxydemeton-methyl-1,1,0,0,GREEN,1963
test3_17,412.0,uniconazole-2,2,0,1,RED,1964
test3_6,354.0,triflusulfuron-methyl-2,5,0,4,RED,1965
test3_19,692.0,tau-fluvalinate-2,4,0,3,RED,1966
test3_52,252.0,ametryn-2,1,0,0,GREEN,1967
test3_32,281.0,ethofumesate-1,1,0,1,YELLOW,1968
test3_44,368.0,methoxyfenozide-2,1,0,0,GREEN,1969
test3_51,571.0,clethodim-1,1,0,0,GREEN,1970
test3_38,204.0,isoproturon-2,1,0,0,GREEN,1971
test3_4,234.0,fensulfothion sulfone-2,1,0,1,YELLOW,1972
test3_12,273.0,bensulfuron-methyl-1,1,0,0,GREEN,1973
test3_14,394.0,iprodione-2,2,0,2,RED,1974
test3_49,639.0,triallate-1,1,0,0,GREEN,1975
test3_40,149.0,amidosulfuron-1,1,0,0,GREEN,1976
test3_42,343.0,triadimefon-1,1,0,0,GREEN,1977
test3_28,457.0,picoxystrobin-1,1,0,0,GREEN,1978
test3_23,495.0,phorate-1,4,2,1,RED,1979
test3_35,74.0,demeton-S-sulfone-2,1,0,0,GREEN,1980
test3_49,636.0,chlorpyrifos-2,1,0,0,GREEN,1981
test3_33,456.0,etrimfos-2,1,0,0,GREEN,1982
test3_35,318.0,dimethomorph-2,2,0,1,RED,1983
test3_11,682.0,fenpyroximate-2,2,1,0,GREEN,1984
test3_7,352.0,pyrazosulfuron-ethyl-2,1,0,0,GREEN,1985
test3_21,261.0,promecarb-1,2,0,1,RED,1986
test3_42,27.0,chlordimeform-1,1,0,0,GREEN,1987
test3_32,533.0,metrafenone-1,1,0,0,GREEN,1988
test3_37,630.0,Picolinafen-2,1,0,0,GREEN,1989
test3_14,159.0,carboxin-1,1,0,0,GREEN,1990
test3_22,355.0,mefenacet-1,1,0,0,GREEN,1991
test3_8,374.0,triticonazole-2,1,0,0,GREEN,1992
test3_53,444.0,kresoxim-methyl-2,1,0,0,GREEN,1993
test3_19,107.0,cinosulfuron-1,1,0,0,GREEN,1994
test3_25,138.0,simazine-2,2,0,1,RED,1995
test3_46,593.0,quizalofop-ethyl-1,1,0,0,GREEN,1996
test3_11,108.0,cinosulfuron-2,1,0,0,GREEN,1997
test3_27,310.0,azoxystrobin-2,1,0,0,GREEN,1998
test3_24,362.0,triazophos-2,1,0,0,GREEN,1999
test3_51,673.0,spiromesifen-1,1,0,0,GREEN,2000
test3_46,317.0,dimethomorph-1,2,0,1,RED,2001
test3_7,36.0,spirotetramat-enol-2,2,0,2,RED,2002
test3_11,151.0,fenamiphos sulfoxide-1,3,1,1,RED,2003
test3_18,14.0,dinotefuran-2,1,0,0,GREEN,2004
test3_56,80.0,mevinphos-2,1,0,0,GREEN,2005
test3_34,247.0,azinphos-methyl-1,1,0,0,GREEN,2006
test3_19,184.0,phorate sulfoxide-2,1,0,0,GREEN,2007
test3_21,460.0,fluthiacet-methyl-2,1,0,0,GREEN,2008
test3_9,515.0,oxadiargyl-1,3,0,2,RED,2009
test3_52,564.0,ipconazole-2,2,0,1,RED,2010
test3_24,405.0,epoxiconazole-1,1,0,0,GREEN,2011
test3_20,688.0,fenazaquin-2,1,0,0,GREEN,2012
test3_24,70.0,methiocarb sulfone-2,1,0,0,GREEN,2013
test3_45,137.0,simazine-1,1,0,0,GREEN,2014
test3_29,638.0,piperonyl butoxide-2,1,0,0,GREEN,2015
test3_33,104.0,phosphamidon-2,1,0,0,GREEN,2016
test3_56,692.0,tau-fluvalinate-2,2,0,1,RED,2017
test3_43,215.0,tribenuron-methyl-1,1,0,0,GREEN,2018
test3_44,45.0,imidaclothiz-1,1,0,0,GREEN,2019
test3_35,457.0,picoxystrobin-1,1,0,0,GREEN,2020
test3_36,541.0,pyraoxystrobin-1,2,0,1,RED,2021
test3_24,229.0,iodosulfuron-methyl-sodium-1,1,0,0,GREEN,2022
test3_14,476.0,isofenphos-methyl-2,1,0,0,GREEN,2023
test3_13,498.0,diazinon-2,1,0,0,GREEN,2024
test3_41,339.0,ethoxysulfuron-1,1,0,0,GREEN,2025
test3_19,636.0,chlorpyrifos-2,1,0,0,GREEN,2026
test3_51,643.0,ethion-1,1,0,0,GREEN,2027
test3_53,296.0,terbuthylazine-2,1,0,0,GREEN,2028
test3_53,517.0,chlorpyrifos-methyl-1,1,0,0,GREEN,2029
test3_9,45.0,imidaclothiz-1,1,0,0,GREEN,2030
test3_41,660.0,lufenuron-2,1,0,0,GREEN,2031
test3_47,104.0,phosphamidon-2,1,0,0,GREEN,2032
test3_6,237.0,clethodim sulfoxide-1,2,0,1,RED,2033
test3_56,187.0,disulfoton sulfone-1,1,0,0,GREEN,2034
test3_48,553.0,isopyrazam-1,1,0,0,GREEN,2035
test3_49,300.0,ethiprole-2,1,0,0,GREEN,2036
test3_37,60.0,trichlorfon-2,1,0,0,GREEN,2037
test3_23,410.0,cyproconazole-2,2,0,1,RED,2038
test3_17,60.0,trichlorfon-2,2,0,1,RED,2039
test3_27,284.0,terbufos sulfoxide-2,3,2,0,GREEN,2040
test3_25,148.0,malaoxon-2,1,0,0,GREEN,2041
test3_6,519.0,phosalone-1,2,0,1,RED,2042
test3_20,519.0,phosalone-1,1,0,0,GREEN,2043
test3_38,508.0,benalaxyl-2,1,0,0,GREEN,2044
test3_46,474.0,sulfotep-2,1,0,0,GREEN,2045
test3_32,99.0,oxadixyl-1,1,0,0,GREEN,2046
test3_52,121.0,phenamacril-1,2,1,0,GREEN,2047
test3_8,492.0,propiconazole-2,2,0,2,RED,2048
test3_38,454.0,fenthion-2,1,0,0,GREEN,2049
test3_20,465.0,tebuconazole-1,2,1,0,GREEN,2050
test3_31,273.0,bensulfuron-methyl-1,1,0,0,GREEN,2051
test3_52,669.0,etoxazole-1,1,0,0,GREEN,2052
test3_30,628.0,pyriproxyfen-2,1,0,0,GREEN,2053
test3_48,563.0,ipconazole-1,2,0,1,RED,2054
test3_45,2.0,methamidophos-2,1,0,1,YELLOW,2055
test3_44,438.0,phoxim-2,1,0,0,GREEN,2056
test3_4,53.0,diethyl aminoethyl hexanoate-1,1,0,0,GREEN,2057
test3_35,676.0,Proquinazid-2,1,0,0,GREEN,2058
test3_56,612.0,enestroburin-2,1,0,0,GREEN,2059
test3_31,91.0,tricyclazole-1,1,0,0,GREEN,2060
test3_50,207.0,metazachlor-1,1,0,0,GREEN,2061
test3_41,251.0,ametryn-1,1,0,0,GREEN,2062
test3_39,3.0,propamocarb-1,1,0,0,GREEN,2063
test3_10,464.0,tebufenozide-2,3,0,2,RED,2064
test3_38,171.0,penoxsulam-1,1,0,0,GREEN,2065
test3_14,542.0,pyraoxystrobin-2,2,0,1,RED,2066
test3_4,283.0,terbufos sulfoxide-1,2,0,1,RED,2067
test3_22,508.0,benalaxyl-2,2,1,0,GREEN,2068
test3_48,352.0,pyrazosulfuron-ethyl-2,1,0,0,GREEN,2069
test3_14,505.0,metconazole-1,2,0,1,RED,2070
test3_41,451.0,phenthoate-1,2,0,1,RED,2071
test3_44,218.0,fensulfothion-2,1,0,0,GREEN,2072
test3_10,645.0,pendimethalin-1,1,0,0,GREEN,2073
test3_53,335.0,mandipropamid-1,1,0,0,GREEN,2074
test3_16,352.0,pyrazosulfuron-ethyl-2,1,0,0,GREEN,2075
test3_45,419.0,cyprodinil-1,1,0,0,GREEN,2076
test3_40,86.0,fensulfothion oxon-2,1,0,0,GREEN,2077
test3_20,475.0,isofenphos-methyl-1,1,0,0,GREEN,2078
test3_8,661.0,butralin-1,1,0,0,GREEN,2079
test3_30,567.0,amisulbrom-1,1,0,0,GREEN,2080
test3_24,322.0,fluopicolide-2,1,0,0,GREEN,2081
test3_31,267.0,albendazole-1,1,0,0,GREEN,2082
test3_9,176.0,chlortoluron-2,1,0,0,GREEN,2083
test3_12,549.0,difenoconazole-1,1,0,0,GREEN,2084
test3_45,536.0,bifenox-2,4,1,2,RED,2085
test3_31,443.0,kresoxim-methyl-1,1,0,0,GREEN,2086
test3_11,5.0,methomyl-1,1,0,0,GREEN,2087
test3_12,51.0,3-hydroxy carbofuran-1,1,0,1,YELLOW,2088
test3_36,355.0,mefenacet-1,1,0,0,GREEN,2089
test3_5,654.0,coumoxystrobin-2,1,0,0,GREEN,2090
test3_21,373.0,triticonazole-1,1,0,0,GREEN,2091
test3_49,510.0,pyrimorph-2,1,0,0,GREEN,2092
test3_16,20.0,oxydemeton-methyl-2,5,1,4,RED,2093
test3_54,257.0,pyrimethanil-1,1,0,0,GREEN,2094
test3_30,653.0,coumoxystrobin-1,1,0,0,GREEN,2095
test3_25,449.0,Diclobutrazol-1,2,0,1,RED,2096
test3_47,567.0,amisulbrom-1,1,0,0,GREEN,2097
test3_19,316.0,paclobutrazol-2,1,0,0,GREEN,2098
test3_20,88.0,phosfolan-2,1,0,0,GREEN,2099
test3_52,268.0,albendazole-2,1,0,0,GREEN,2100
test3_42,390.0,ethoprophos-2,1,0,0,GREEN,2101
test3_11,604.0,oxyfluorfen-2,1,0,0,GREEN,2102
test3_16,460.0,fluthiacet-methyl-2,1,0,0,GREEN,2103
test3_11,635.0,chlorpyrifos-1,3,2,0,GREEN,2104
test3_17,333.0,myclobutanil-1,1,0,0,GREEN,2105
test3_32,406.0,epoxiconazole-2,1,0,0,GREEN,2106
test3_4,603.0,oxyfluorfen-1,2,0,1,RED,2107
test3_22,166.0,fenthion sulfone-2,2,0,1,RED,2108
test3_10,261.0,promecarb-1,3,0,3,RED,2109
test3_19,678.0,pyrethrins I-2,2,0,1,RED,2110
test3_55,29.0,monocrotophos-1,1,0,0,GREEN,2111
test3_31,449.0,Diclobutrazol-1,2,0,1,RED,2112
test3_39,11.0,aldicarb sulfoxide-1,1,0,0,GREEN,2113
test3_55,597.0,oxaziclomefone-1,1,0,0,GREEN,2114
test3_22,363.0,pyridaphenthion-1,1,0,0,GREEN,2115
test3_32,358.0,isazofos-2,1,0,0,GREEN,2116
test3_30,517.0,chlorpyrifos-methyl-1,1,0,0,GREEN,2117
test3_8,525.0,bitertanol-1,3,0,3,RED,2118
test3_53,566.0,triflumizole-2,1,0,0,GREEN,2119
test3_23,394.0,iprodione-2,2,0,1,RED,2120
test3_55,684.0,spirodiclofen-2,1,0,0,GREEN,2121
test3_48,548.0,ametoctradin-2,1,0,0,GREEN,2122
test3_49,494.0,edifenphos-2,1,0,0,GREEN,2123
test3_16,525.0,bitertanol-1,3,0,2,RED,2124
test3_43,445.0,penconazole-1,1,0,0,GREEN,2125
test3_45,88.0,phosfolan-2,1,0,0,GREEN,2126
test3_22,223.0,metalaxyl-1,1,0,0,GREEN,2127
test3_13,480.0,zoxamide-2,1,0,0,GREEN,2128
test3_18,41.0,clothianidin-1,1,0,0,GREEN,2129
test3_12,447.0,silthiofam-1,1,0,1,YELLOW,2130
test3_8,463.0,tebufenozide-1,2,0,2,RED,2131
test3_56,146.0,ethirimol-2,1,0,0,GREEN,2132
test3_12,424.0,bupirimate-2,1,0,0,GREEN,2133
test3_29,396.0,metolachlor-2,1,0,0,GREEN,2134
test3_41,101.0,metolcarb-1,1,0,0,GREEN,2135
test3_14,402.0,cyazofamid-2,2,0,2,RED,2136
test3_9,671.0,fenpropathrin-1,5,0,5,RED,2137
test3_36,582.0,fluoroglycofen-ethyl-2,1,0,0,GREEN,2138
test3_52,399.0,diflubenzuron-1,2,0,1,RED,2139
test3_33,48.0,methiocarb sulfoxide-2,1,0,0,GREEN,2140
test3_41,684.0,spirodiclofen-2,1,0,0,GREEN,2141
test3_21,398.0,propisochlor-2,2,0,1,RED,2142
test3_36,420.0,cyprodinil-2,2,0,1,RED,2143
test3_48,656.0,emamectin B1a-2,1,0,0,GREEN,2144
test3_28,479.0,zoxamide-1,1,0,0,GREEN,2145
test3_41,625.0,propaquizafop-1,1,0,0,GREEN,2146
test3_50,310.0,azoxystrobin-2,1,0,0,GREEN,2147
test3_38,694.0,methoprene-2,2,0,1,RED,2148
test3_53,495.0,phorate-1,1,0,0,GREEN,2149
test3_27,568.0,amisulbrom-2,2,0,1,RED,2150
test3_25,563.0,ipconazole-1,2,1,0,GREEN,2151
test3_13,226.0,orthosulfamuron-2,1,0,0,GREEN,2152
test3_52,452.0,phenthoate-2,1,0,0,GREEN,2153
test3_13,499.0,pyraflufen-ethyl-1,1,0,0,GREEN,2154
test3_20,649.0,hexythiazox-1,1,0,0,GREEN,2155
test3_35,684.0,spirodiclofen-2,1,0,0,GREEN,2156
test3_52,25.0,thiamethoxam-1,1,0,0,GREEN,2157
test3_38,54.0,diethyl aminoethyl hexanoate-2,1,0,0,GREEN,2158
test3_7,500.0,pyraflufen-ethyl-2,4,3,0,GREEN,2159
test3_10,301.0,halosulfuron-methyl-1,1,0,0,GREEN,2160
test3_11,284.0,terbufos sulfoxide-2,2,0,2,RED,2161
test3_53,401.0,cyazofamid-1,1,0,0,GREEN,2162
test3_36,244.0,flumorph-2,1,0,0,GREEN,2163
test3_54,611.0,enestroburin-1,1,0,0,GREEN,2164
test3_23,687.0,fenazaquin-1,1,0,0,GREEN,2165
test3_55,613.0,imibenconazole-1,1,0,0,GREEN,2166
test3_10,491.0,propiconazole-1,2,0,2,RED,2167
test3_6,668.0,flufenoxuron-2,1,0,0,GREEN,2168
test3_10,484.0,pyrametostrobin-2,1,0,0,GREEN,2169
test3_27,163.0,fenthion sulfoxide-1,1,0,0,GREEN,2170
test3_52,527.0,diniconazole-1,1,0,0,GREEN,2171
test3_39,356.0,mefenacet-2,1,0,0,GREEN,2172
test3_25,217.0,fensulfothion-1,1,0,0,GREEN,2173
test3_8,501.0,tolclofos-methyl-1,1,0,0,GREEN,2174
test3_18,470.0,iprobenfos-2,2,1,1,YELLOW,2175
test3_32,49.0,vamidothion-1,1,0,0,GREEN,2176
test3_35,129.0,propoxur-1,1,0,0,GREEN,2177
test3_41,58.0,acetamiprid-2,1,0,0,GREEN,2178
test3_34,665.0,propargite-1,1,0,0,GREEN,2179
test3_31,69.0,methiocarb sulfone-1,1,0,0,GREEN,2180
test3_50,406.0,epoxiconazole-2,1,0,0,GREEN,2181
test3_22,495.0,phorate-1,2,1,0,GREEN,2182
test3_35,170.0,cyantraniliprole-2,1,0,0,GREEN,2183
test3_4,489.0,anilofos-1,1,0,0,GREEN,2184
test3_28,517.0,chlorpyrifos-methyl-1,1,0,0,GREEN,2185
